date,Tmean,Tmax
19540223,3.2,8.2
19540224,3.4,7.3
19540225,6.0,7.0
19540226,3.1,7.2
19540227,3.0,4.0
19540228,2.8,6.9
19540301,0.1,3.1
19540302,3.6,6.8
19540303,5.0,8.7
19540304,3.8,7.8
19540305,2.6,5.2
19540306,2.0,4.7
19540307,4.8,9.4
19540308,7.3,13.5
19540309,7.9,14.8
19540310,6.6,13.0
19540311,5.2,11.0
19540312,4.2,8.3
19540313,6.4,10.5
19540314,5.3,9.6
19540315,4.8,7.4
19540316,6.9,9.4
19540317,8.8,15.7
19540318,11.0,14.8
19540319,10.4,15.2
19540320,8.8,11.8
19540321,8.4,12.8
19540322,10.4,17.1
19540323,11.0,16.7
19540324,8.1,12.2
19540325,7.8,10.3
19540326,6.7,8.3
19540327,3.8,7.3
19540328,6.4,11.0
19540329,6.8,10.2
19540330,8.6,11.8
19540331,7.3,9.1
19540401,5.7,7.2
19540402,8.7,11.4
19540403,10.9,12.1
19540404,11.6,13.0
19540405,5.4,11.7
19540406,4.2,5.7
19540407,4.5,5.2
19540408,4.4,6.0
19540409,6.0,9.5
19540410,4.9,8.0
19540411,6.8,10.0
19540412,10.3,15.1
19540413,9.4,13.2
19540414,8.7,12.2
19540415,6.4,10.0
19540416,2.9,7.7
19540417,2.8,7.0
19540418,4.8,8.3
19540419,2.8,6.0
19540420,5.0,7.2
19540421,6.7,8.3
19540422,9.6,12.5
19540423,10.5,15.8
19540424,12.6,17.1
19540425,11.4,17.6
19540426,8.8,12.5
19540427,8.6,14.1
19540428,10.4,15.0
19540429,10.4,16.0
19540430,11.6,17.5
19540501,13.4,17.8
19540502,6.3,16.0
19540503,7.2,12.5
19540504,6.2,11.0
19540505,8.6,13.5
19540506,9.2,12.9
19540507,10.0,14.5
19540508,11.6,16.8
19540509,16.6,21.1
19540510,18.9,24.9
19540511,19.8,24.5
19540512,20.1,25.0
19540513,16.9,24.9
19540514,13.6,18.7
19540515,13.1,18.0
19540516,14.4,18.2
19540517,11.4,15.4
19540518,8.2,11.2
19540519,7.6,10.5
19540520,8.8,12.4
19540521,8.8,12.0
19540522,7.2,11.2
19540523,9.3,14.8
19540524,12.0,16.0
19540525,16.6,21.2
19540526,19.4,25.0
19540527,21.4,26.9
19540528,20.7,27.0
19540529,12.8,20.4
19540530,11.3,15.1
19540531,10.4,12.0
19540601,10.8,13.0
19540602,11.8,14.2
19540603,14.8,19.5
19540604,16.8,21.2
19540605,15.2,17.0
19540606,12.7,16.0
19540607,14.4,18.5
19540608,19.4,24.3
19540609,13.6,21.0
19540610,13.0,17.8
19540611,12.7,17.0
19540612,15.7,18.5
19540613,14.6,18.5
19540614,13.0,17.0
19540615,15.4,18.7
19540616,18.0,22.5
19540617,18.4,22.3
19540618,21.1,24.2
19540619,21.8,27.1
19540620,25.0,30.2
19540621,22.2,28.8
19540622,19.8,24.8
19540623,18.5,21.5
19540624,19.0,24.0
19540625,18.9,23.7
19540626,17.2,19.7
19540627,12.2,17.2
19540628,13.5,18.0
19540629,15.0,20.3
19540630,15.4,20.0
19540701,14.6,17.0
19540702,13.6,15.9
19540703,15.2,18.1
19540704,13.0,15.0
19540705,12.4,17.0
19540706,12.9,17.5
19540707,11.8,14.5
19540708,13.2,18.3
19540709,15.7,21.2
19540710,15.5,19.7
19540711,15.9,19.6
19540712,17.0,21.5
19540713,15.6,19.0
19540714,15.1,16.4
19540715,15.8,18.8
19540716,13.6,16.1
19540717,16.6,19.8
19540718,14.4,18.6
19540719,13.8,18.9
19540720,15.8,20.5
19540721,18.0,23.5
19540722,17.2,22.0
19540723,15.8,19.1
19540724,18.8,23.0
19540725,21.1,26.7
19540726,17.1,20.4
19540727,16.6,18.3
19540728,15.3,18.1
19540729,14.3,16.6
19540730,13.5,16.5
19540731,12.3,16.4
19540801,15.5,18.5
19540802,20.3,25.7
19540803,24.3,29.5
19540804,21.8,28.5
19540805,22.0,27.3
19540806,20.4,27.7
19540807,14.4,18.0
19540808,14.1,15.7
19540809,15.0,18.5
19540810,12.6,16.1
19540811,13.2,16.3
19540812,14.6,18.2
19540813,15.2,16.5
19540814,15.4,17.9
19540815,12.8,15.3
19540816,13.1,18.4
19540817,15.6,20.3
19540818,16.0,19.8
19540819,14.8,18.1
19540820,14.2,18.2
19540821,15.1,16.9
19540822,13.0,16.5
19540823,11.5,14.7
19540824,11.7,15.0
19540825,12.8,14.5
19540826,15.6,19.4
19540827,16.0,21.0
19540828,17.6,23.7
19540829,15.2,20.7
19540830,16.8,21.5
19540831,19.2,25.0
19540901,21.0,27.2
19540902,20.6,25.2
19540903,19.2,24.0
19540904,20.4,25.5
19540905,18.0,21.9
19540906,17.6,22.7
19540907,17.6,22.3
19540908,15.8,19.2
19540909,15.8,20.1
19540910,17.4,21.0
19540911,14.6,18.4
19540912,12.8,16.8
19540913,12.5,16.3
19540914,13.0,16.8
19540915,13.6,16.8
19540916,12.6,16.6
19540917,12.1,14.5
19540918,13.7,15.6
19540919,15.7,19.7
19540920,12.2,15.5
19540921,9.4,14.5
19540922,9.3,11.9
19540923,9.0,14.2
19540924,13.8,16.1
19540925,12.0,15.5
19540926,11.5,15.4
19540927,9.2,12.0
19540928,9.9,13.5
19540929,5.8,10.2
19540930,6.7,9.5
19541001,13.3,15.0
19541002,14.5,17.5
19541003,15.4,20.0
19541004,11.4,15.0
19541005,10.9,12.9
19541006,10.6,13.1
19541007,7.0,9.2
19541008,7.8,10.2
19541009,6.8,10.1
19541010,7.2,11.0
19541011,7.6,8.3
19541012,7.1,11.0
19541013,8.5,15.5
19541014,9.4,14.7
19541015,10.6,15.7
19541016,13.2,17.5
19541017,14.0,20.0
19541018,14.5,21.6
19541019,13.6,15.5
19541020,11.1,14.0
19541021,9.7,13.0
19541022,9.2,12.0
19541023,12.2,14.5
19541024,12.7,17.6
19541025,7.0,11.8
19541026,6.8,10.8
19541027,11.1,14.3
19541028,12.6,16.5
19541029,11.9,16.7
19541030,10.2,13.0
19541031,7.3,10.0
19541101,7.4,12.3
19541102,9.5,13.2
19541103,8.5,10.7
19541104,5.8,10.7
19541105,5.9,10.6
19541106,11.5,15.5
19541107,12.8,14.5
19541108,6.7,12.4
19541109,6.3,9.2
19541110,3.8,7.7
19541111,5.0,7.9
19541112,8.8,9.9
19541113,5.8,9.8
19541114,3.8,7.2
19541115,2.1,5.2
19541116,1.8,4.5
19541117,1.6,2.6
19541118,3.2,4.3
19541119,1.8,5.5
19541120,-0.8,2.4
19541121,-2.8,-1.7
19541122,2.2,5.7
19541123,5.2,7.0
19541124,5.0,7.7
19541125,6.8,8.6
19541126,8.6,10.7
19541127,8.4,11.4
19541128,9.6,12.6
19541129,7.8,9.4
19541130,9.3,11.0
19541201,5.4,8.7
19541202,2.7,5.8
19541203,6.4,7.7
19541204,7.8,8.5
19541205,3.9,9.2
19541206,2.4,3.5
19541207,0.6,2.3
19541208,1.0,2.6
19541209,5.4,8.2
19541210,4.4,6.8
19541211,3.3,6.2
19541212,2.4,4.7
19541213,3.1,3.5
19541214,5.9,7.5
19541215,7.0,9.5
19541216,2.0,5.5
19541217,-0.2,1.8
19541218,2.4,3.2
19541219,0.8,3.4
19541220,-0.1,0.9
19541221,3.8,4.4
19541222,4.9,6.2
19541223,4.7,8.4
19541224,0.2,2.6
19541225,2.9,5.8
19541226,6.5,7.9
19541227,6.2,6.7
19541228,6.8,7.3
19541229,7.1,7.6
19541230,5.5,7.5
19541231,0.2,4.5
19550101,-1.3,0.4
19550102,-3.5,-1.5
19550103,-4.3,-3.0
19550104,-4.0,-3.4
19550105,-3.0,-0.8
19550106,-4.2,-3.0
19550107,-4.1,-3.3
19550108,-4.8,-3.3
19550109,-1.5,-0.7
19550110,-0.8,0.4
19550111,4.2,8.2
19550112,0.2,3.0
19550113,-2.1,0.5
19550114,3.6,9.5
19550115,0.8,3.5
19550116,8.8,10.3
19550117,-1.1,8.7
19550118,-1.9,-0.2
19550119,-0.9,2.7
19550120,-2.2,0.6
19550121,1.0,3.4
19550122,3.2,6.5
19550123,2.2,4.3
19550124,-1.4,1.9
19550125,-2.8,-1.8
19550126,-1.4,-0.7
19550127,-0.6,1.3
19550128,1.2,5.0
19550129,1.2,6.4
19550130,4.4,8.2
19550131,4.8,5.8
19550201,3.5,5.8
19550202,4.9,8.3
19550203,5.7,8.0
19550204,5.3,6.9
19550205,4.5,7.1
19550206,2.5,5.2
19550207,0.3,1.4
19550208,7.4,9.8
19550209,4.6,6.7
19550210,0.2,3.5
19550211,-0.8,1.4
19550212,-1.2,2.0
19550213,-3.2,-1.6
19550214,-3.5,-2.0
19550215,-1.9,-1.5
19550216,-5.6,-1.5
19550217,-3.8,0.3
19550218,-3.6,0.0
19550219,-3.2,-0.6
19550220,-3.6,-2.1
19550221,-3.1,-1.5
19550222,-0.4,1.7
19550223,0.3,1.5
19550224,-1.7,0.7
19550225,-1.5,1.0
19550226,-3.4,-1.2
19550227,-4.4,-1.3
19550228,-5.0,-2.5
19550301,-3.5,-0.3
19550302,-1.8,0.4
19550303,1.0,4.8
19550304,0.8,5.1
19550305,-0.6,2.1
19550306,-1.6,1.0
19550307,-2.4,-0.1
19550308,-0.9,3.0
19550309,0.2,2.2
19550310,-1.1,1.8
19550311,-1.8,0.5
19550312,-1.8,1.2
19550313,0.2,5.0
19550314,0.7,4.5
19550315,2.4,5.0
19550316,3.1,4.6
19550317,1.3,3.4
19550318,0.6,3.5
19550319,-1.9,0.4
19550320,-1.3,2.9
19550321,3.6,7.0
19550322,7.0,10.7
19550323,9.0,11.6
19550324,14.8,17.8
19550325,16.8,20.5
19550326,13.0,17.6
19550327,7.6,12.0
19550328,3.0,6.0
19550329,2.0,7.0
19550330,1.2,5.5
19550331,1.5,6.5
19550401,3.9,7.0
19550402,6.3,11.5
19550403,8.8,13.5
19550404,10.4,13.6
19550405,10.8,15.6
19550406,14.2,20.7
19550407,8.6,14.4
19550408,8.4,9.6
19550409,8.8,11.4
19550410,7.4,10.6
19550411,9.3,13.0
19550412,9.6,13.5
19550413,10.3,15.2
19550414,6.4,11.0
19550415,4.7,9.5
19550416,2.8,5.9
19550417,7.0,11.1
19550418,7.5,12.3
19550419,5.5,9.7
19550420,8.6,14.4
19550421,7.8,12.4
19550422,6.8,10.1
19550423,9.6,14.2
19550424,6.5,11.4
19550425,5.8,10.0
19550426,11.0,15.5
19550427,13.0,17.6
19550428,17.8,22.4
19550429,20.7,25.4
19550430,19.3,25.8
19550501,18.7,25.6
19550502,10.6,15.4
19550503,8.6,13.6
19550504,11.6,14.5
19550505,13.1,15.5
19550506,16.5,22.6
19550507,10.1,14.5
19550508,13.2,17.7
19550509,17.4,22.7
19550510,10.9,17.0
19550511,8.0,11.5
19550512,10.3,14.4
19550513,12.6,18.8
19550514,9.0,14.5
19550515,7.8,11.2
19550516,9.0,12.5
19550517,12.0,14.5
19550518,6.5,11.9
19550519,5.8,10.0
19550520,6.4,10.7
19550521,6.8,11.2
19550522,7.4,9.6
19550523,11.2,15.9
19550524,15.4,19.4
19550525,16.4,21.5
19550526,16.0,22.5
19550527,12.8,16.0
19550528,10.4,14.5
19550529,12.4,15.5
19550530,13.8,19.0
19550531,15.4,19.2
19550601,15.0,19.9
19550602,12.5,17.3
19550603,14.6,18.9
19550604,12.6,14.0
19550605,15.7,19.1
19550606,19.9,24.7
19550607,15.7,21.2
19550608,13.3,16.2
19550609,12.4,14.1
19550610,8.4,11.7
19550611,10.4,14.2
19550612,10.8,13.9
19550613,9.8,10.7
19550614,13.6,16.9
19550615,16.7,21.2
19550616,16.8,21.2
19550617,17.2,21.7
19550618,15.8,19.5
19550619,18.6,24.9
19550620,17.0,20.7
19550621,18.1,21.8
19550622,16.4,20.1
19550623,19.1,23.3
19550624,22.3,27.3
19550625,19.7,27.8
19550626,17.0,21.2
19550627,18.5,22.8
19550628,18.2,22.8
19550629,16.4,21.4
19550630,15.5,19.1
19550701,17.7,21.8
19550702,15.5,19.8
19550703,17.4,21.9
19550704,14.4,17.0
19550705,13.0,15.1
19550706,13.0,16.6
19550707,15.3,17.6
19550708,16.5,19.9
19550709,19.4,22.3
19550710,21.0,24.1
19550711,20.8,25.5
19550712,17.6,20.8
19550713,19.3,23.3
19550714,18.6,21.5
19550715,18.8,23.7
19550716,22.4,26.6
19550717,24.3,28.5
19550718,23.7,29.8
19550719,20.0,25.2
19550720,19.0,21.0
19550721,19.2,24.1
19550722,18.0,21.2
19550723,19.7,23.9
19550724,18.2,23.7
19550725,18.0,22.0
19550726,17.7,22.0
19550727,16.1,21.5
19550728,16.6,21.5
19550729,16.3,21.4
19550730,14.0,16.0
19550731,15.2,18.6
19550801,18.2,22.8
19550802,15.7,18.8
19550803,16.0,21.1
19550804,14.6,18.9
19550805,17.1,21.6
19550806,16.2,21.7
19550807,12.8,18.6
19550808,11.5,14.1
19550809,11.8,15.7
19550810,13.4,17.2
19550811,18.4,22.0
19550812,15.4,18.8
19550813,15.6,20.7
19550814,16.3,21.3
19550815,14.2,19.3
19550816,16.6,21.5
19550817,18.8,24.0
19550818,19.2,23.9
19550819,19.9,24.9
19550820,20.2,25.2
19550821,21.2,25.4
19550822,21.4,26.2
19550823,21.2,26.5
19550824,20.5,25.9
19550825,17.6,22.9
19550826,17.6,23.9
19550827,18.9,24.2
19550828,17.0,21.7
19550829,17.6,22.6
19550830,19.0,24.9
19550831,17.3,22.0
19550901,17.6,23.7
19550902,17.8,24.0
19550903,16.4,20.6
19550904,16.8,22.9
19550905,17.3,24.2
19550906,14.6,18.4
19550907,14.6,19.4
19550908,15.8,20.8
19550909,16.6,22.2
19550910,13.5,18.0
19550911,14.3,19.4
19550912,15.3,20.9
19550913,11.3,15.6
19550914,7.8,12.3
19550915,8.4,13.1
19550916,10.4,13.3
19550917,11.5,16.1
19550918,11.3,16.6
19550919,12.5,17.5
19550920,15.3,21.2
19550921,17.7,22.8
19550922,16.7,23.3
19550923,16.8,22.3
19550924,15.8,21.7
19550925,15.4,19.0
19550926,13.0,16.4
19550927,10.4,14.2
19550928,8.7,12.2
19550929,9.6,14.4
19550930,10.4,16.7
19551001,10.8,13.1
19551002,10.6,16.0
19551003,10.9,15.5
19551004,10.4,11.5
19551005,9.5,14.5
19551006,8.8,12.6
19551007,8.0,9.9
19551008,9.2,14.1
19551009,10.7,15.6
19551010,9.9,14.6
19551011,10.2,14.8
19551012,10.6,15.2
19551013,12.4,17.7
19551014,11.5,17.8
19551015,10.0,12.8
19551016,5.0,10.5
19551017,5.4,8.0
19551018,4.8,8.4
19551019,6.4,11.2
19551020,11.6,15.1
19551021,10.5,12.2
19551022,6.8,10.0
19551023,6.2,11.7
19551024,4.4,8.2
19551025,6.7,8.7
19551026,9.1,11.6
19551027,7.0,10.9
19551028,2.8,5.9
19551029,1.5,6.8
19551030,-0.4,5.8
19551031,2.5,7.1
19551101,1.7,6.2
19551102,3.2,7.4
19551103,7.9,14.5
19551104,11.3,14.0
19551105,12.6,15.9
19551106,11.1,15.8
19551107,13.1,19.8
19551108,11.0,16.2
19551109,9.6,12.1
19551110,8.3,11.5
19551111,6.2,9.3
19551112,7.0,10.7
19551113,6.8,9.3
19551114,4.0,7.1
19551115,2.4,5.4
19551116,3.0,5.0
19551117,0.8,3.8
19551118,0.1,3.0
19551119,-0.1,2.2
19551120,1.0,2.1
19551121,2.5,4.0
19551122,3.1,5.2
19551123,5.0,6.0
19551124,2.0,5.4
19551125,-2.4,1.1
19551126,-2.6,-1.4
19551127,0.0,0.6
19551128,1.1,2.2
19551129,-0.1,2.2
19551130,1.2,4.6
19551201,0.7,2.7
19551202,1.0,5.3
19551203,6.2,9.5
19551204,4.7,8.0
19551205,-1.2,2.1
19551206,0.1,4.0
19551207,0.8,1.7
19551208,2.2,6.0
19551209,0.2,1.3
19551210,3.9,6.3
19551211,2.0,6.7
19551212,-0.4,0.2
19551213,-1.6,0.0
19551214,4.1,6.6
19551215,8.1,9.1
19551216,8.0,9.2
19551217,6.8,8.2
19551218,1.6,6.1
19551219,-1.6,1.5
19551220,-2.1,0.9
19551221,3.1,4.6
19551222,3.6,4.4
19551223,6.2,7.2
19551224,6.0,8.0
19551225,5.4,7.2
19551226,4.5,5.5
19551227,5.6,6.1
19551228,9.6,11.1
19551229,6.6,9.5
19551230,4.6,6.5
19551231,1.3,2.8
19560101,1.0,2.0
19560102,2.6,5.9
19560103,-0.4,1.6
19560104,-0.8,1.5
19560105,3.2,6.0
19560106,1.0,3.0
19560107,-2.0,1.2
19560108,-2.3,-1.7
19560109,-0.7,-0.1
19560110,0.0,1.9
19560111,6.0,7.1
19560112,8.1,10.4
19560113,3.6,8.7
19560114,2.8,4.4
19560115,5.0,6.0
19560116,2.6,6.0
19560117,0.6,3.7
19560118,2.4,6.3
19560119,-0.6,2.2
19560120,2.1,4.2
19560121,1.4,2.3
19560122,4.4,5.1
19560123,4.8,5.8
19560124,0.6,4.9
19560125,-1.2,0.4
19560126,-0.1,3.0
19560127,4.4,7.7
19560128,0.8,3.5
19560129,1.9,3.2
19560130,-1.3,6.2
19560131,-11.5,-3.8
19560201,-17.7,-14.5
19560202,-15.0,-12.7
19560203,-5.6,-3.4
19560204,-5.6,-2.7
19560205,-5.2,-3.3
19560206,-3.5,-2.2
19560207,-4.8,-2.0
19560208,-4.8,-2.1
19560209,-14.0,-3.4
19560210,-13.0,-9.8
19560211,-12.0,-9.7
19560212,-10.6,-7.6
19560213,-10.6,-5.2
19560214,-11.4,-7.6
19560215,-7.3,-4.1
19560216,-10.7,-5.3
19560217,-9.4,-5.5
19560218,-10.7,-7.0
19560219,-11.4,-8.5
19560220,-11.0,-6.4
19560221,-10.3,-5.6
19560222,-8.8,-4.7
19560223,-8.2,-4.4
19560224,-6.4,-3.1
19560225,-6.0,-2.2
19560226,-5.6,-1.7
19560227,-4.7,0.4
19560228,-2.8,0.4
19560229,1.8,2.9
19560301,4.2,7.3
19560302,7.6,8.5
19560303,7.9,8.8
19560304,5.4,8.7
19560305,1.6,5.4
19560306,2.9,6.4
19560307,1.6,6.2
19560308,-2.2,1.3
19560309,-1.7,2.3
19560310,0.1,5.2
19560311,-1.4,2.0
19560312,-2.4,-0.4
19560313,-0.2,2.8
19560314,-0.4,2.6
19560315,1.7,7.4
19560316,4.4,10.7
19560317,6.3,12.0
19560318,5.9,12.2
19560319,6.7,11.4
19560320,5.7,10.9
19560321,9.5,12.2
19560322,5.2,10.6
19560323,7.1,11.6
19560324,8.9,15.7
19560325,9.3,13.4
19560326,9.0,10.9
19560327,9.0,14.0
19560328,5.8,9.5
19560329,9.7,14.4
19560330,12.7,18.4
19560331,10.2,15.1
19560401,5.8,10.5
19560402,6.5,11.0
19560403,6.7,13.0
19560404,3.6,7.7
19560405,-0.5,1.9
19560406,-0.7,2.5
19560407,1.0,4.8
19560408,2.6,6.8
19560409,8.1,13.4
19560410,10.6,17.8
19560411,11.0,16.0
19560412,10.4,14.8
19560413,10.9,13.9
19560414,10.8,12.3
19560415,9.8,13.9
19560416,5.5,9.7
19560417,2.1,4.1
19560418,3.2,5.7
19560419,2.5,7.2
19560420,4.2,9.0
19560421,7.3,11.7
19560422,8.0,13.2
19560423,8.1,12.7
19560424,8.3,13.2
19560425,8.3,12.8
19560426,12.2,16.6
19560427,13.0,18.6
19560428,9.4,15.5
19560429,8.4,12.7
19560430,6.8,10.5
19560501,4.6,8.4
19560502,9.8,14.3
19560503,10.6,15.7
19560504,13.9,19.0
19560505,16.8,21.1
19560506,18.5,22.9
19560507,17.8,23.8
19560508,16.0,21.6
19560509,17.4,22.5
19560510,10.9,16.2
19560511,11.6,14.1
19560512,10.5,13.3
19560513,10.2,13.7
19560514,12.9,16.5
19560515,13.1,16.6
19560516,14.9,19.9
19560517,12.4,20.2
19560518,10.7,14.9
19560519,8.8,12.5
19560520,9.2,14.3
19560521,12.4,17.8
19560522,16.6,21.9
19560523,15.2,19.9
19560524,14.7,22.4
19560525,10.2,12.8
19560526,12.5,18.2
19560527,16.4,22.3
19560528,22.2,28.0
19560529,19.5,25.8
19560530,19.0,24.4
19560531,15.9,20.0
19560601,13.4,16.3
19560602,14.5,17.3
19560603,14.5,18.0
19560604,19.0,23.2
19560605,15.0,19.2
19560606,16.5,19.8
19560607,11.9,17.2
19560608,9.8,13.2
19560609,10.6,14.4
19560610,10.2,13.5
19560611,12.8,17.5
19560612,12.8,14.0
19560613,13.6,16.2
19560614,12.3,15.9
19560615,9.2,12.2
19560616,11.8,15.5
19560617,12.2,16.0
19560618,13.0,16.5
19560619,14.6,18.1
19560620,13.2,17.3
19560621,11.5,14.9
19560622,9.0,12.1
19560623,13.1,18.1
19560624,12.4,15.8
19560625,11.6,14.9
19560626,14.6,18.5
19560627,14.3,19.3
19560628,14.6,18.8
19560629,12.6,15.2
19560630,16.7,22.4
19560701,17.4,21.7
19560702,14.0,17.0
19560703,14.7,18.7
19560704,15.1,18.9
19560705,21.1,24.9
19560706,16.3,21.7
19560707,19.2,24.4
19560708,22.9,28.0
19560709,21.2,29.2
19560710,18.0,23.9
19560711,11.8,15.5
19560712,13.7,15.6
19560713,19.1,23.5
19560714,15.9,19.7
19560715,14.6,20.5
19560716,13.8,17.4
19560717,15.9,19.5
19560718,18.7,23.4
19560719,14.2,18.5
19560720,13.7,17.4
19560721,14.5,19.5
19560722,16.8,21.5
19560723,15.9,19.7
19560724,15.8,20.3
19560725,17.2,22.5
19560726,19.7,26.0
19560727,21.1,27.6
19560728,17.2,20.3
19560729,18.4,23.2
19560730,14.4,18.8
19560731,13.6,17.2
19560801,13.5,17.7
19560802,14.2,17.5
19560803,12.2,15.5
19560804,12.3,16.6
19560805,12.9,17.4
19560806,13.8,19.0
19560807,13.3,19.0
19560808,15.8,21.8
19560809,18.8,24.4
19560810,18.9,28.5
19560811,14.7,19.3
19560812,13.2,18.1
19560813,15.8,20.0
19560814,14.5,19.0
19560815,13.6,18.8
19560816,15.9,21.2
19560817,17.7,23.5
19560818,17.0,19.5
19560819,15.9,20.2
19560820,16.5,20.3
19560821,14.5,19.5
19560822,12.8,15.5
19560823,11.4,15.5
19560824,12.0,14.0
19560825,13.9,17.4
19560826,14.6,19.8
19560827,13.7,16.5
19560828,13.9,19.7
19560829,12.0,18.5
19560830,11.0,15.7
19560831,13.4,17.7
19560901,15.6,19.9
19560902,14.7,17.0
19560903,12.4,17.3
19560904,11.9,15.7
19560905,16.2,21.0
19560906,14.6,17.2
19560907,13.9,17.6
19560908,14.2,19.5
19560909,15.4,20.4
19560910,16.6,20.7
19560911,15.6,20.8
19560912,13.4,15.1
19560913,13.5,14.7
19560914,13.3,18.2
19560915,13.8,20.0
19560916,16.0,22.0
19560917,11.8,17.4
19560918,13.0,17.6
19560919,12.4,19.0
19560920,16.1,22.1
19560921,16.7,23.3
19560922,17.3,22.9
19560923,15.8,22.0
19560924,17.3,23.6
19560925,15.2,20.5
19560926,14.6,16.4
19560927,12.2,14.0
19560928,14.9,15.8
19560929,15.8,19.4
19560930,18.0,23.5
19561001,18.4,22.8
19561002,15.4,18.5
19561003,12.0,14.9
19561004,9.4,12.4
19561005,6.0,8.6
19561006,6.4,8.6
19561007,5.0,6.5
19561008,4.6,9.6
19561009,7.5,10.9
19561010,7.8,11.7
19561011,7.7,14.4
19561012,8.0,13.1
19561013,6.8,11.0
19561014,10.2,16.3
19561015,7.8,10.9
19561016,11.0,15.8
19561017,12.6,15.5
19561018,13.0,14.9
19561019,13.2,16.2
19561020,12.5,15.4
19561021,10.6,16.2
19561022,8.2,11.8
19561023,9.7,16.4
19561024,11.1,16.0
19561025,7.2,11.9
19561026,3.6,4.6
19561027,2.0,4.0
19561028,3.7,5.4
19561029,3.4,6.8
19561030,2.4,7.1
19561031,0.9,3.4
19561101,0.2,3.6
19561102,2.5,4.9
19561103,2.4,3.7
19561104,6.6,9.3
19561105,6.4,7.1
19561106,5.0,6.9
19561107,3.9,6.1
19561108,2.7,8.4
19561109,6.0,10.2
19561110,7.7,10.1
19561111,7.8,9.7
19561112,6.0,7.6
19561113,6.0,8.0
19561114,3.0,5.5
19561115,3.2,4.1
19561116,4.0,6.5
19561117,5.4,7.9
19561118,4.8,6.4
19561119,4.3,6.1
19561120,-0.8,3.2
19561121,-2.2,0.2
19561122,-3.7,-0.4
19561123,-3.0,-1.8
19561124,-3.2,-0.8
19561125,-2.1,-0.5
19561126,4.6,6.4
19561127,6.0,7.8
19561128,3.2,7.3
19561129,0.4,1.6
19561130,0.4,3.1
19561201,-2.6,2.1
19561202,-1.1,0.2
19561203,4.4,7.0
19561204,6.8,7.4
19561205,6.1,6.9
19561206,7.4,8.2
19561207,6.3,7.4
19561208,7.7,9.5
19561209,5.6,7.9
19561210,4.0,4.8
19561211,5.1,5.7
19561212,6.9,8.2
19561213,6.9,9.0
19561214,5.9,6.7
19561215,9.0,9.6
19561216,9.2,11.3
19561217,8.6,12.1
19561218,7.1,10.5
19561219,4.2,9.3
19561220,1.0,3.1
19561221,1.5,2.6
19561222,-0.1,1.6
19561223,-2.2,1.1
19561224,-4.2,-2.2
19561225,-4.0,-2.2
19561226,-4.3,-3.3
19561227,-0.3,2.2
19561228,-4.4,-0.9
19561229,0.3,3.0
19561230,1.2,3.0
19561231,-3.5,0.5
19570101,-2.6,-1.5
19570102,1.2,2.2
19570103,2.5,3.6
19570104,6.8,8.4
19570105,9.1,9.7
19570106,7.8,9.9
19570107,2.3,6.4
19570108,0.9,5.0
19570109,-0.9,2.4
19570110,-0.3,0.6
19570111,-0.8,1.5
19570112,-0.2,0.1
19570113,0.8,1.4
19570114,-0.6,1.4
19570115,-4.4,-2.0
19570116,-5.8,-3.8
19570117,-5.4,-3.5
19570118,-3.3,-1.1
19570119,-1.9,0.0
19570120,-7.0,-0.6
19570121,-5.6,-2.0
19570122,-0.8,2.7
19570123,-3.5,0.6
19570124,-0.8,1.6
19570125,0.2,1.6
19570126,2.2,3.5
19570127,4.4,6.1
19570128,1.4,3.9
19570129,3.8,9.8
19570130,2.3,4.3
19570131,3.8,4.4
19570201,9.4,10.6
19570202,11.1,14.8
19570203,8.6,12.0
19570204,8.3,12.6
19570205,8.3,11.4
19570206,7.1,9.1
19570207,6.2,9.4
19570208,8.4,10.8
19570209,6.4,8.7
19570210,5.6,6.5
19570211,5.2,6.7
19570212,4.2,7.3
19570213,6.2,7.5
19570214,5.0,7.5
19570215,3.2,5.7
19570216,2.1,5.7
19570217,3.0,6.7
19570218,2.2,6.3
19570219,2.2,5.5
19570220,2.9,5.4
19570221,1.3,4.7
19570222,1.3,5.5
19570223,1.6,3.5
19570224,6.5,6.8
19570225,7.8,10.0
19570226,5.9,8.4
19570227,3.8,6.4
19570228,1.0,5.3
19570301,1.0,6.0
19570302,2.1,8.3
19570303,5.1,11.6
19570304,7.2,13.4
19570305,7.9,12.9
19570306,9.0,12.4
19570307,8.2,10.8
19570308,8.0,9.5
19570309,8.2,10.7
19570310,7.4,12.5
19570311,7.9,14.2
19570312,9.5,17.2
19570313,11.2,16.8
19570314,6.9,11.5
19570315,9.5,13.5
19570316,7.0,10.7
19570317,8.6,10.8
19570318,9.8,11.8
19570319,9.6,11.2
19570320,10.6,18.3
19570321,8.4,12.6
19570322,10.1,15.2
19570323,12.4,18.2
19570324,7.6,11.9
19570325,9.4,13.6
19570326,10.2,14.6
19570327,10.7,13.5
19570328,9.6,11.3
19570329,5.7,11.1
19570330,5.4,10.5
19570331,7.0,11.2
19570401,6.5,11.2
19570402,6.6,11.4
19570403,6.8,11.2
19570404,11.4,16.1
19570405,14.2,18.8
19570406,9.9,16.2
19570407,5.9,9.9
19570408,4.3,8.3
19570409,6.1,11.2
19570410,7.0,14.5
19570411,4.8,9.6
19570412,2.3,7.6
19570413,2.3,7.5
19570414,3.3,7.0
19570415,5.0,9.5
